,log_10_rew_prob,variable,value
124,-0.6800000000000002,N_comm,5.0
125,-0.6800000000000002,N_comm,5.0
126,-0.6800000000000002,N_comm,5.0
127,-0.6800000000000002,N_comm,5.0
128,-0.6800000000000002,N_comm,5.0
129,-0.6800000000000002,N_comm,5.0
130,-0.4866666666666668,N_comm,8.0
131,-0.4866666666666668,N_comm,8.0
132,-0.4866666666666668,N_comm,8.0
133,-0.4866666666666668,N_comm,8.0
134,-0.4866666666666668,N_comm,8.0
135,-0.4866666666666668,N_comm,8.0
136,-0.4866666666666668,N_comm,8.0
137,-0.4866666666666668,N_comm,8.0
138,-0.4866666666666668,N_comm,8.0
139,-0.4866666666666668,N_comm,8.0
140,-0.2933333333333335,N_comm,8.0
141,-0.2933333333333335,N_comm,8.0
142,-0.2933333333333335,N_comm,8.0
143,-0.2933333333333335,N_comm,8.0
144,-0.2933333333333335,N_comm,8.0
145,-0.2933333333333335,N_comm,8.0
146,-0.2933333333333335,N_comm,8.0
147,-0.2933333333333335,N_comm,8.0
148,-0.2933333333333335,N_comm,8.0
149,-0.2933333333333335,N_comm,8.0
150,-0.1,N_comm,8.0
151,-0.1,N_comm,8.0
152,-0.1,N_comm,8.0
153,-0.1,N_comm,8.0
154,-0.1,N_comm,8.0
155,-0.1,N_comm,8.0
156,-0.1,N_comm,8.0
157,-0.1,N_comm,8.0
158,-0.1,N_comm,8.0
159,-0.1,N_comm,8.0
160,-3.0,modul,0.6301939999953033
161,-3.0,modul,0.6301939999953033
162,-3.0,modul,0.6301939999953033
163,-3.0,modul,0.6301939999953033
164,-3.0,modul,0.6301939999953033
165,-3.0,modul,0.6301939999953033
166,-3.0,modul,0.6301939999953033
167,-3.0,modul,0.6301939999953033
168,-3.0,modul,0.6301939999953033
169,-3.0,modul,0.6301939999953033
170,-2.8066666666666666,modul,0.6477761399956722
171,-2.8066666666666666,modul,0.6477761399956722
172,-2.8066666666666666,modul,0.6477761399956722
173,-2.8066666666666666,modul,0.6477761399956722
174,-2.8066666666666666,modul,0.6477761399956722
175,-2.8066666666666666,modul,0.6477761399956722
176,-2.8066666666666666,modul,0.6477761399956722
177,-2.8066666666666666,modul,0.6477761399956722
178,-2.8066666666666666,modul,0.6477761399956722
179,-2.8066666666666666,modul,0.6477761399956722
180,-2.6133333333333333,modul,0.629517219995391
181,-2.6133333333333333,modul,0.629517219995391
182,-2.6133333333333333,modul,0.629517219995391
183,-2.6133333333333333,modul,0.629517219995391
184,-2.6133333333333333,modul,0.629517219995391
185,-2.6133333333333333,modul,0.629517219995391
186,-2.6133333333333333,modul,0.629517219995391
187,-2.6133333333333333,modul,0.629517219995391
188,-2.6133333333333333,modul,0.629517219995391
189,-2.6133333333333333,modul,0.629517219995391
190,-2.42,modul,0.6426241399955316
191,-2.42,modul,0.6426241399955316
192,-2.42,modul,0.6426241399955316
193,-2.42,modul,0.6426241399955316
194,-2.42,modul,0.6426241399955316
195,-2.42,modul,0.6426241399955316
196,-2.42,modul,0.6426241399955316
197,-2.42,modul,0.6426241399955316
198,-2.42,modul,0.6426241399955316
199,-2.42,modul,0.6426241399955316
200,-2.2266666666666666,modul,0.6541924199952698
201,-2.2266666666666666,modul,0.6541924199952698
202,-2.2266666666666666,modul,0.6541924199952698
203,-2.2266666666666666,modul,0.6541924199952698
204,-2.2266666666666666,modul,0.6541924199952698
205,-2.2266666666666666,modul,0.6541924199952698
206,-2.2266666666666666,modul,0.6541924199952698
207,-2.2266666666666666,modul,0.6541924199952698
208,-2.2266666666666666,modul,0.6541924199952698
209,-2.2266666666666666,modul,0.6541924199952698
210,-2.033333333333333,modul,0.6521369599954722
211,-2.033333333333333,modul,0.6521369599954722
212,-2.033333333333333,modul,0.6521369599954722
213,-2.033333333333333,modul,0.6521369599954722
214,-2.033333333333333,modul,0.6521369599954722
215,-2.033333333333333,modul,0.6521369599954722
216,-2.033333333333333,modul,0.6521369599954722
217,-2.033333333333333,modul,0.6521369599954722
218,-2.033333333333333,modul,0.6521369599954722
219,-2.033333333333333,modul,0.6521369599954722
220,-1.84,modul,0.6712330199963015
221,-1.84,modul,0.6712330199963015
222,-1.84,modul,0.6712330199963015
223,-1.84,modul,0.6712330199963015
224,-1.84,modul,0.6712330199963015
225,-1.84,modul,0.6712330199963015
226,-1.84,modul,0.6712330199963015
227,-1.84,modul,0.6712330199963015
228,-1.84,modul,0.6712330199963015
229,-1.84,modul,0.6712330199963015
230,-1.6466666666666667,modul,0.6940136199975021
231,-1.6466666666666667,modul,0.6940136199975021
232,-1.6466666666666667,modul,0.6940136199975021
233,-1.6466666666666667,modul,0.6940136199975021
234,-1.6466666666666667,modul,0.6940136199975021
235,-1.6466666666666667,modul,0.6940136199975021
236,-1.6466666666666667,modul,0.6940136199975021
237,-1.6466666666666667,modul,0.6940136199975021
238,-1.6466666666666667,modul,0.6940136199975021
239,-1.6466666666666667,modul,0.6940136199975021
240,-1.4533333333333334,modul,0.6570199399972628
241,-1.4533333333333334,modul,0.6570199399972628
242,-1.4533333333333334,modul,0.6570199399972628
243,-1.4533333333333334,modul,0.6570199399972628
244,-1.4533333333333334,modul,0.6570199399972628
245,-1.4533333333333334,modul,0.6570199399972628
246,-1.4533333333333334,modul,0.6570199399972628
247,-1.4533333333333334,modul,0.6570199399972628
248,-1.4533333333333334,modul,0.6570199399972628
249,-1.4533333333333334,modul,0.6570199399972628
250,-1.26,modul,0.6494145399979772
251,-1.26,modul,0.6494145399979772
252,-1.26,modul,0.6494145399979772
253,-1.26,modul,0.6494145399979772
254,-1.26,modul,0.6494145399979772
255,-1.26,modul,0.6494145399979772
256,-1.26,modul,0.6494145399979772
257,-1.26,modul,0.6494145399979772
258,-1.26,modul,0.6494145399979772
259,-1.26,modul,0.6494145399979772
260,-1.0666666666666667,modul,0.6544915799986292
261,-1.0666666666666667,modul,0.6544915799986292
262,-1.0666666666666667,modul,0.6544915799986292
263,-1.0666666666666667,modul,0.6544915799986292
264,-1.0666666666666667,modul,0.6544915799986292
265,-1.0666666666666667,modul,0.6544915799986292
266,-1.0666666666666667,modul,0.6544915799986292
267,-1.0666666666666667,modul,0.6544915799986292
268,-1.0666666666666667,modul,0.6544915799986292
269,-1.0666666666666667,modul,0.6544915799986292
270,-0.8733333333333335,modul,0.6592488999992512
271,-0.8733333333333335,modul,0.6592488999992512
272,-0.8733333333333335,modul,0.6592488999992512
273,-0.8733333333333335,modul,0.6592488999992512
274,-0.8733333333333335,modul,0.6592488999992512
275,-0.8733333333333335,modul,0.6592488999992512
276,-0.8733333333333335,modul,0.6592488999992512
277,-0.8733333333333335,modul,0.6592488999992512
278,-0.8733333333333335,modul,0.6592488999992512
279,-0.8733333333333335,modul,0.6592488999992512
280,-0.6800000000000002,modul,0.59706215999957
281,-0.6800000000000002,modul,0.59706215999957
282,-0.6800000000000002,modul,0.59706215999957
283,-0.6800000000000002,modul,0.59706215999957
284,-0.6800000000000002,modul,0.59706215999957
285,-0.6800000000000002,modul,0.59706215999957
286,-0.6800000000000002,modul,0.59706215999957
287,-0.6800000000000002,modul,0.59706215999957
288,-0.6800000000000002,modul,0.59706215999957
289,-0.6800000000000002,modul,0.59706215999957
290,-0.4866666666666668,modul,0.5294024999998131
291,-0.4866666666666668,modul,0.5294024999998131
292,-0.4866666666666668,modul,0.5294024999998131
293,-0.4866666666666668,modul,0.5294024999998131
294,-0.4866666666666668,modul,0.5294024999998131
295,-0.4866666666666668,modul,0.5294024999998131
296,-0.4866666666666668,modul,0.5294024999998131
297,-0.4866666666666668,modul,0.5294024999998131
298,-0.4866666666666668,modul,0.5294024999998131
299,-0.4866666666666668,modul,0.5294024999998131
300,-0.2933333333333335,modul,0.37517005999987646
301,-0.2933333333333335,modul,0.37517005999987646
302,-0.2933333333333335,modul,0.37517005999987646
303,-0.2933333333333335,modul,0.37517005999987646
304,-0.2933333333333335,modul,0.37517005999987646
305,-0.2933333333333335,modul,0.37517005999987646
306,-0.2933333333333335,modul,0.37517005999987646
307,-0.2933333333333335,modul,0.37517005999987646
308,-0.2933333333333335,modul,0.37517005999987646
309,-0.2933333333333335,modul,0.37517005999987646
310,-0.1,modul,0.29329977999988927
311,-0.1,modul,0.29329977999988927
312,-0.1,modul,0.29329977999988927
313,-0.1,modul,0.29329977999988927
314,-0.1,modul,0.29329977999988927
315,-0.1,modul,0.29329977999988927
316,-0.1,modul,0.29329977999988927
317,-0.1,modul,0.29329977999988927
318,-0.1,modul,0.29329977999988927
319,-0.1,modul,0.29329977999988927
320,-3.0,n_cc_vacc,60.0
321,-3.0,n_cc_vacc,60.0
322,-3.0,n_cc_vacc,61.0
323,-3.0,n_cc_vacc,56.0
324,-3.0,n_cc_vacc,59.0
325,-3.0,n_cc_vacc,52.0
326,-3.0,n_cc_vacc,56.0
327,-3.0,n_cc_vacc,63.0
328,-3.0,n_cc_vacc,64.0
329,-3.0,n_cc_vacc,60.0
330,-2.8066666666666666,n_cc_vacc,57.0
331,-2.8066666666666666,n_cc_vacc,57.0
332,-2.8066666666666666,n_cc_vacc,63.0
333,-2.8066666666666666,n_cc_vacc,59.0
334,-2.8066666666666666,n_cc_vacc,63.0
335,-2.8066666666666666,n_cc_vacc,64.0
336,-2.8066666666666666,n_cc_vacc,56.0
337,-2.8066666666666666,n_cc_vacc,63.0
338,-2.8066666666666666,n_cc_vacc,57.0
339,-2.8066666666666666,n_cc_vacc,59.0
340,-2.6133333333333333,n_cc_vacc,60.0
341,-2.6133333333333333,n_cc_vacc,58.0
342,-2.6133333333333333,n_cc_vacc,56.0
343,-2.6133333333333333,n_cc_vacc,61.0
344,-2.6133333333333333,n_cc_vacc,65.0
345,-2.6133333333333333,n_cc_vacc,60.0
346,-2.6133333333333333,n_cc_vacc,64.0
347,-2.6133333333333333,n_cc_vacc,59.0
348,-2.6133333333333333,n_cc_vacc,54.0
349,-2.6133333333333333,n_cc_vacc,60.0
350,-2.42,n_cc_vacc,55.0
351,-2.42,n_cc_vacc,61.0
352,-2.42,n_cc_vacc,54.0
353,-2.42,n_cc_vacc,62.0
354,-2.42,n_cc_vacc,61.0
355,-2.42,n_cc_vacc,62.0
356,-2.42,n_cc_vacc,58.0
357,-2.42,n_cc_vacc,57.0
358,-2.42,n_cc_vacc,53.0
359,-2.42,n_cc_vacc,57.0
360,-2.2266666666666666,n_cc_vacc,58.0
361,-2.2266666666666666,n_cc_vacc,65.0
362,-2.2266666666666666,n_cc_vacc,61.0
363,-2.2266666666666666,n_cc_vacc,66.0
364,-2.2266666666666666,n_cc_vacc,56.0
365,-2.2266666666666666,n_cc_vacc,52.0
366,-2.2266666666666666,n_cc_vacc,58.0
367,-2.2266666666666666,n_cc_vacc,62.0
368,-2.2266666666666666,n_cc_vacc,62.0
369,-2.2266666666666666,n_cc_vacc,59.0
370,-2.033333333333333,n_cc_vacc,60.0
371,-2.033333333333333,n_cc_vacc,56.0
372,-2.033333333333333,n_cc_vacc,60.0
373,-2.033333333333333,n_cc_vacc,49.0
374,-2.033333333333333,n_cc_vacc,57.0
375,-2.033333333333333,n_cc_vacc,59.0
376,-2.033333333333333,n_cc_vacc,62.0
377,-2.033333333333333,n_cc_vacc,55.0
378,-2.033333333333333,n_cc_vacc,58.0
379,-2.033333333333333,n_cc_vacc,62.0
380,-1.84,n_cc_vacc,61.0
381,-1.84,n_cc_vacc,52.0
382,-1.84,n_cc_vacc,67.0
383,-1.84,n_cc_vacc,58.0
384,-1.84,n_cc_vacc,56.0
385,-1.84,n_cc_vacc,53.0
386,-1.84,n_cc_vacc,70.0
387,-1.84,n_cc_vacc,58.0
388,-1.84,n_cc_vacc,67.0
389,-1.84,n_cc_vacc,64.0
390,-1.6466666666666667,n_cc_vacc,58.0
391,-1.6466666666666667,n_cc_vacc,63.0
392,-1.6466666666666667,n_cc_vacc,56.0
393,-1.6466666666666667,n_cc_vacc,60.0
394,-1.6466666666666667,n_cc_vacc,57.0
395,-1.6466666666666667,n_cc_vacc,56.0
396,-1.6466666666666667,n_cc_vacc,61.0
397,-1.6466666666666667,n_cc_vacc,63.0
398,-1.6466666666666667,n_cc_vacc,62.0
399,-1.6466666666666667,n_cc_vacc,61.0
400,-1.4533333333333334,n_cc_vacc,63.0
401,-1.4533333333333334,n_cc_vacc,54.0
402,-1.4533333333333334,n_cc_vacc,67.0
403,-1.4533333333333334,n_cc_vacc,65.0
404,-1.4533333333333334,n_cc_vacc,56.0
405,-1.4533333333333334,n_cc_vacc,57.0
406,-1.4533333333333334,n_cc_vacc,56.0
407,-1.4533333333333334,n_cc_vacc,66.0
408,-1.4533333333333334,n_cc_vacc,58.0
409,-1.4533333333333334,n_cc_vacc,50.0
410,-1.26,n_cc_vacc,61.0
411,-1.26,n_cc_vacc,60.0
412,-1.26,n_cc_vacc,52.0
413,-1.26,n_cc_vacc,60.0
414,-1.26,n_cc_vacc,60.0
415,-1.26,n_cc_vacc,60.0
416,-1.26,n_cc_vacc,50.0
417,-1.26,n_cc_vacc,56.0
418,-1.26,n_cc_vacc,51.0
419,-1.26,n_cc_vacc,58.0
420,-1.0666666666666667,n_cc_vacc,60.0
421,-1.0666666666666667,n_cc_vacc,58.0
422,-1.0666666666666667,n_cc_vacc,56.0
423,-1.0666666666666667,n_cc_vacc,53.0
424,-1.0666666666666667,n_cc_vacc,54.0
425,-1.0666666666666667,n_cc_vacc,52.0
426,-1.0666666666666667,n_cc_vacc,57.0
427,-1.0666666666666667,n_cc_vacc,67.0
428,-1.0666666666666667,n_cc_vacc,56.0
429,-1.0666666666666667,n_cc_vacc,60.0
430,-0.8733333333333335,n_cc_vacc,58.0
431,-0.8733333333333335,n_cc_vacc,54.0
432,-0.8733333333333335,n_cc_vacc,50.0
433,-0.8733333333333335,n_cc_vacc,58.0
434,-0.8733333333333335,n_cc_vacc,52.0
435,-0.8733333333333335,n_cc_vacc,65.0
436,-0.8733333333333335,n_cc_vacc,58.0
437,-0.8733333333333335,n_cc_vacc,60.0
438,-0.8733333333333335,n_cc_vacc,61.0
439,-0.8733333333333335,n_cc_vacc,61.0
440,-0.6800000000000002,n_cc_vacc,53.0
441,-0.6800000000000002,n_cc_vacc,51.0
442,-0.6800000000000002,n_cc_vacc,57.0
443,-0.6800000000000002,n_cc_vacc,48.0
444,-0.6800000000000002,n_cc_vacc,55.0
445,-0.6800000000000002,n_cc_vacc,51.0
446,-0.6800000000000002,n_cc_vacc,49.0
447,-0.6800000000000002,n_cc_vacc,55.0
448,-0.6800000000000002,n_cc_vacc,55.0
449,-0.6800000000000002,n_cc_vacc,51.0
450,-0.4866666666666668,n_cc_vacc,53.0
451,-0.4866666666666668,n_cc_vacc,48.0
452,-0.4866666666666668,n_cc_vacc,65.0
453,-0.4866666666666668,n_cc_vacc,38.0
454,-0.4866666666666668,n_cc_vacc,46.0
455,-0.4866666666666668,n_cc_vacc,52.0
456,-0.4866666666666668,n_cc_vacc,61.0
457,-0.4866666666666668,n_cc_vacc,52.0
458,-0.4866666666666668,n_cc_vacc,50.0
459,-0.4866666666666668,n_cc_vacc,56.0
460,-0.2933333333333335,n_cc_vacc,49.0
461,-0.2933333333333335,n_cc_vacc,56.0
462,-0.2933333333333335,n_cc_vacc,40.0
463,-0.2933333333333335,n_cc_vacc,46.0
464,-0.2933333333333335,n_cc_vacc,55.0
465,-0.2933333333333335,n_cc_vacc,53.0
466,-0.2933333333333335,n_cc_vacc,49.0
467,-0.2933333333333335,n_cc_vacc,58.0
468,-0.2933333333333335,n_cc_vacc,43.0
469,-0.2933333333333335,n_cc_vacc,49.0
470,-0.1,n_cc_vacc,54.0
471,-0.1,n_cc_vacc,56.0
472,-0.1,n_cc_vacc,56.0
473,-0.1,n_cc_vacc,64.0
474,-0.1,n_cc_vacc,55.0
475,-0.1,n_cc_vacc,50.0
476,-0.1,n_cc_vacc,51.0
477,-0.1,n_cc_vacc,43.0
478,-0.1,n_cc_vacc,60.0
479,-0.1,n_cc_vacc,65.0
480,-3.0,gcc_vacc_fract,0.05
481,-3.0,gcc_vacc_fract,0.04
482,-3.0,gcc_vacc_fract,0.04
483,-3.0,gcc_vacc_fract,0.05
484,-3.0,gcc_vacc_fract,0.06
485,-3.0,gcc_vacc_fract,0.08
486,-3.0,gcc_vacc_fract,0.05
487,-3.0,gcc_vacc_fract,0.05
488,-3.0,gcc_vacc_fract,0.05
489,-3.0,gcc_vacc_fract,0.06
490,-2.8066666666666666,gcc_vacc_fract,0.06
491,-2.8066666666666666,gcc_vacc_fract,0.07
492,-2.8066666666666666,gcc_vacc_fract,0.06
493,-2.8066666666666666,gcc_vacc_fract,0.04
494,-2.8066666666666666,gcc_vacc_fract,0.06
495,-2.8066666666666666,gcc_vacc_fract,0.05
496,-2.8066666666666666,gcc_vacc_fract,0.06
497,-2.8066666666666666,gcc_vacc_fract,0.05
498,-2.8066666666666666,gcc_vacc_fract,0.06
499,-2.8066666666666666,gcc_vacc_fract,0.06
500,-2.6133333333333333,gcc_vacc_fract,0.05
501,-2.6133333333333333,gcc_vacc_fract,0.05
502,-2.6133333333333333,gcc_vacc_fract,0.05
503,-2.6133333333333333,gcc_vacc_fract,0.04
504,-2.6133333333333333,gcc_vacc_fract,0.04
505,-2.6133333333333333,gcc_vacc_fract,0.07
506,-2.6133333333333333,gcc_vacc_fract,0.05
507,-2.6133333333333333,gcc_vacc_fract,0.07
508,-2.6133333333333333,gcc_vacc_fract,0.08
509,-2.6133333333333333,gcc_vacc_fract,0.07
510,-2.42,gcc_vacc_fract,0.05
511,-2.42,gcc_vacc_fract,0.05
512,-2.42,gcc_vacc_fract,0.05
513,-2.42,gcc_vacc_fract,0.07
514,-2.42,gcc_vacc_fract,0.07
515,-2.42,gcc_vacc_fract,0.07
516,-2.42,gcc_vacc_fract,0.05
517,-2.42,gcc_vacc_fract,0.06
518,-2.42,gcc_vacc_fract,0.06
519,-2.42,gcc_vacc_fract,0.05
520,-2.2266666666666666,gcc_vacc_fract,0.07
521,-2.2266666666666666,gcc_vacc_fract,0.05
522,-2.2266666666666666,gcc_vacc_fract,0.05
523,-2.2266666666666666,gcc_vacc_fract,0.05
524,-2.2266666666666666,gcc_vacc_fract,0.06
525,-2.2266666666666666,gcc_vacc_fract,0.06
526,-2.2266666666666666,gcc_vacc_fract,0.07
527,-2.2266666666666666,gcc_vacc_fract,0.06
528,-2.2266666666666666,gcc_vacc_fract,0.06
529,-2.2266666666666666,gcc_vacc_fract,0.07
530,-2.033333333333333,gcc_vacc_fract,0.05
531,-2.033333333333333,gcc_vacc_fract,0.06
532,-2.033333333333333,gcc_vacc_fract,0.05
533,-2.033333333333333,gcc_vacc_fract,0.09
534,-2.033333333333333,gcc_vacc_fract,0.07
535,-2.033333333333333,gcc_vacc_fract,0.06
536,-2.033333333333333,gcc_vacc_fract,0.06
537,-2.033333333333333,gcc_vacc_fract,0.07
538,-2.033333333333333,gcc_vacc_fract,0.07
539,-2.033333333333333,gcc_vacc_fract,0.07
540,-1.84,gcc_vacc_fract,0.08
541,-1.84,gcc_vacc_fract,0.09
542,-1.84,gcc_vacc_fract,0.04
543,-1.84,gcc_vacc_fract,0.06
544,-1.84,gcc_vacc_fract,0.06
545,-1.84,gcc_vacc_fract,0.06
546,-1.84,gcc_vacc_fract,0.05
547,-1.84,gcc_vacc_fract,0.04
548,-1.84,gcc_vacc_fract,0.03
549,-1.84,gcc_vacc_fract,0.05
550,-1.6466666666666667,gcc_vacc_fract,0.08
551,-1.6466666666666667,gcc_vacc_fract,0.05
552,-1.6466666666666667,gcc_vacc_fract,0.09
553,-1.6466666666666667,gcc_vacc_fract,0.06
554,-1.6466666666666667,gcc_vacc_fract,0.07
555,-1.6466666666666667,gcc_vacc_fract,0.06
556,-1.6466666666666667,gcc_vacc_fract,0.05
557,-1.6466666666666667,gcc_vacc_fract,0.05
558,-1.6466666666666667,gcc_vacc_fract,0.05
559,-1.6466666666666667,gcc_vacc_fract,0.05
560,-1.4533333333333334,gcc_vacc_fract,0.06
561,-1.4533333333333334,gcc_vacc_fract,0.07
562,-1.4533333333333334,gcc_vacc_fract,0.04
563,-1.4533333333333334,gcc_vacc_fract,0.06
564,-1.4533333333333334,gcc_vacc_fract,0.06
565,-1.4533333333333334,gcc_vacc_fract,0.05
566,-1.4533333333333334,gcc_vacc_fract,0.05
567,-1.4533333333333334,gcc_vacc_fract,0.05
568,-1.4533333333333334,gcc_vacc_fract,0.11
569,-1.4533333333333334,gcc_vacc_fract,0.07
570,-1.26,gcc_vacc_fract,0.05
571,-1.26,gcc_vacc_fract,0.06
572,-1.26,gcc_vacc_fract,0.06
573,-1.26,gcc_vacc_fract,0.08
574,-1.26,gcc_vacc_fract,0.04
575,-1.26,gcc_vacc_fract,0.06
576,-1.26,gcc_vacc_fract,0.07
577,-1.26,gcc_vacc_fract,0.08
578,-1.26,gcc_vacc_fract,0.08
579,-1.26,gcc_vacc_fract,0.1
580,-1.0666666666666667,gcc_vacc_fract,0.08
581,-1.0666666666666667,gcc_vacc_fract,0.05
582,-1.0666666666666667,gcc_vacc_fract,0.06
583,-1.0666666666666667,gcc_vacc_fract,0.09
584,-1.0666666666666667,gcc_vacc_fract,0.08
585,-1.0666666666666667,gcc_vacc_fract,0.07
586,-1.0666666666666667,gcc_vacc_fract,0.06
587,-1.0666666666666667,gcc_vacc_fract,0.04
588,-1.0666666666666667,gcc_vacc_fract,0.08
589,-1.0666666666666667,gcc_vacc_fract,0.09
590,-0.8733333333333335,gcc_vacc_fract,0.09
591,-0.8733333333333335,gcc_vacc_fract,0.08
592,-0.8733333333333335,gcc_vacc_fract,0.08
593,-0.8733333333333335,gcc_vacc_fract,0.15
594,-0.8733333333333335,gcc_vacc_fract,0.06
595,-0.8733333333333335,gcc_vacc_fract,0.07
596,-0.8733333333333335,gcc_vacc_fract,0.06
597,-0.8733333333333335,gcc_vacc_fract,0.07
598,-0.8733333333333335,gcc_vacc_fract,0.08
599,-0.8733333333333335,gcc_vacc_fract,0.05
600,-0.6800000000000002,gcc_vacc_fract,0.11
601,-0.6800000000000002,gcc_vacc_fract,0.15
602,-0.6800000000000002,gcc_vacc_fract,0.07
603,-0.6800000000000002,gcc_vacc_fract,0.11
604,-0.6800000000000002,gcc_vacc_fract,0.21
605,-0.6800000000000002,gcc_vacc_fract,0.08
606,-0.6800000000000002,gcc_vacc_fract,0.08
607,-0.6800000000000002,gcc_vacc_fract,0.06
608,-0.6800000000000002,gcc_vacc_fract,0.07
609,-0.6800000000000002,gcc_vacc_fract,0.1
610,-0.4866666666666668,gcc_vacc_fract,0.2
611,-0.4866666666666668,gcc_vacc_fract,0.13
612,-0.4866666666666668,gcc_vacc_fract,0.07
613,-0.4866666666666668,gcc_vacc_fract,0.18
614,-0.4866666666666668,gcc_vacc_fract,0.12
615,-0.4866666666666668,gcc_vacc_fract,0.1
616,-0.4866666666666668,gcc_vacc_fract,0.16
617,-0.4866666666666668,gcc_vacc_fract,0.17
618,-0.4866666666666668,gcc_vacc_fract,0.17
